actor_id,actor_name,drama_name,character_name,role
11c44c36-792f-43d6-b74c-452db4c1d60a,Lee Han Byeol,Mask Girl,Kim Mo Mi,Main Role
2baa1232-2c75-4471-b507-e413cc486d97,Go Hyun Jung,Mask Girl,Kim Mo Mi,Main Role
2baa1232-2c75-4471-b507-e413cc486d97,Go Hyun Jung,Reflection of You,Jung Hee Joo,Main Role
2baa1232-2c75-4471-b507-e413cc486d97,Go Hyun Jung,"My Lawyer, Mr. Jo 2: Crime and Punishment",Lee Ja Kyeong,Main Role
2baa1232-2c75-4471-b507-e413cc486d97,Go Hyun Jung,Return,Choi Ja Hye (Ep.1-15),Main Role
2baa1232-2c75-4471-b507-e413cc486d97,Go Hyun Jung,Dear My Friends,Park Wan,Main Role
ce2d3c32-1a2a-459b-93f3-7ef0798cc857,Nana,Mask Girl,Kim Mo Mi,Main Role
ce2d3c32-1a2a-459b-93f3-7ef0798cc857,Nana,Fall for You,Yoo Je Bi,Main Role
ce2d3c32-1a2a-459b-93f3-7ef0798cc857,Nana,Glitch,Heo Bo Ra,Main Role
ce2d3c32-1a2a-459b-93f3-7ef0798cc857,Nana,Mimicus,Shin Da Ra,Main Role
ce2d3c32-1a2a-459b-93f3-7ef0798cc857,Nana,Genesis,Yeo Rin,Main Role
ce2d3c32-1a2a-459b-93f3-7ef0798cc857,Nana,Oh My Ladylord,Oh Joo In,Main Role
ce2d3c32-1a2a-459b-93f3-7ef0798cc857,Nana,No Going Back Romance,Chae Bo Na,Main Role
ce2d3c32-1a2a-459b-93f3-7ef0798cc857,Nana,Into the Ring,Goo Se Ra,Main Role
ce2d3c32-1a2a-459b-93f3-7ef0798cc857,Nana,Justice,Seo Yeon Ah,Main Role
ce2d3c32-1a2a-459b-93f3-7ef0798cc857,Nana,Kill It,Do Hyun Jin / Lee Young Eun,Main Role
ce2d3c32-1a2a-459b-93f3-7ef0798cc857,Nana,The Good Wife,Kim Dan [MJ Law firm investigator],Support Role
9558df71-cbb9-4ecd-9d05-c3dfb4313e36,Ahn Jae Hong,Mask Girl,Joo Oh Nam,Main Role
9558df71-cbb9-4ecd-9d05-c3dfb4313e36,Ahn Jae Hong,Be Melodramatic,Son Beom Soo,Main Role
9558df71-cbb9-4ecd-9d05-c3dfb4313e36,Ahn Jae Hong,Fight for My Way,Kim Joo Man,Main Role
4054ff7d-9874-4fc0-b060-2aed71a3724e,Yeom Hye Ran,Mask Girl,Kim Kyung Ja,Main Role
4054ff7d-9874-4fc0-b060-2aed71a3724e,Yeom Hye Ran,The Uncanny Counter Season 2: Counter Punch,Chu Mae Ok,Main Role
4054ff7d-9874-4fc0-b060-2aed71a3724e,Yeom Hye Ran,The Glory Part 2,Kang Hyun Nam,Main Role
4054ff7d-9874-4fc0-b060-2aed71a3724e,Yeom Hye Ran,The Glory,Kang Hyun Nam,Main Role
4054ff7d-9874-4fc0-b060-2aed71a3724e,Yeom Hye Ran,The Uncanny Counter,Chu Mae Ok,Main Role
4054ff7d-9874-4fc0-b060-2aed71a3724e,Yeom Hye Ran,When the Camellia Blooms,Hong Ja Young [Gyu Tae's wife / Divorce lawyer],Support Role
cbdcd536-8802-497f-909a-9e7128d6b15e,Shin Ye Seo,Mask Girl,Kim Mi Mo,Support Role
6f152ea8-bfea-4b94-a9ac-8d66ffcee124,Namkoong Min,My Dearest,Lee Jang Hyun,Main Role
6f152ea8-bfea-4b94-a9ac-8d66ffcee124,Namkoong Min,One Dollar Lawyer,Chun Ji Hoon,Main Role
6f152ea8-bfea-4b94-a9ac-8d66ffcee124,Namkoong Min,The Veil,Han Ji Hyuk,Main Role
6f152ea8-bfea-4b94-a9ac-8d66ffcee124,Namkoong Min,Awaken,Do Jung Woo,Main Role
6f152ea8-bfea-4b94-a9ac-8d66ffcee124,Namkoong Min,Hot Stove League,Baek Seung Soo,Main Role
6f152ea8-bfea-4b94-a9ac-8d66ffcee124,Namkoong Min,Doctor Prisoner,Na Yi Je,Main Role
6f152ea8-bfea-4b94-a9ac-8d66ffcee124,Namkoong Min,The Undateables,Kang Hoon Nam ,Main Role
6f152ea8-bfea-4b94-a9ac-8d66ffcee124,Namkoong Min,Falsify,Han Moo Yeong,Main Role
6f152ea8-bfea-4b94-a9ac-8d66ffcee124,Namkoong Min,Good Manager,Kim Sung Ryong,Main Role
6f152ea8-bfea-4b94-a9ac-8d66ffcee124,Namkoong Min,Beautiful Gong Shim,Ahn Dan Tae / Suk Joon Pyo,Main Role
6f152ea8-bfea-4b94-a9ac-8d66ffcee124,Namkoong Min,Remember: War of the Son,Nam Gyu Man,Main Role
6f152ea8-bfea-4b94-a9ac-8d66ffcee124,Namkoong Min,The Girl Who Sees Scents,Kwon Jae Hee / Jay Kwon,Main Role
6edf76fb-d085-487a-9f42-e25aa60dbaed,Ahn Eun Jin,My Dearest,Yoo Gil Chae,Main Role
6edf76fb-d085-487a-9f42-e25aa60dbaed,Ahn Eun Jin,The Good Bad Mother,Lee Mi Joo,Main Role
6edf76fb-d085-487a-9f42-e25aa60dbaed,Ahn Eun Jin,The One and Only,Pyo In Sook,Main Role
6edf76fb-d085-487a-9f42-e25aa60dbaed,Ahn Eun Jin,More Than Friends,Kim Young Hee,Main Role
6edf76fb-d085-487a-9f42-e25aa60dbaed,Ahn Eun Jin,Strangers from Hell,So Jung Hwa,Support Role
6edf76fb-d085-487a-9f42-e25aa60dbaed,Ahn Eun Jin,Number Woman Gye Sook Ja,Jo An Na,Support Role
6edf76fb-d085-487a-9f42-e25aa60dbaed,Ahn Eun Jin,Happy Ending,Ahn Eun Jin,Main Role
9cfc9b4a-ea6c-4a4d-a8c8-b9b03330a304,Lee Hak Joo,My Dearest,Nam Yeon Jun,Main Role
9cfc9b4a-ea6c-4a4d-a8c8-b9b03330a304,Lee Hak Joo,Shadow Detective Season 2,Son Kyung Chan,Main Role
9cfc9b4a-ea6c-4a4d-a8c8-b9b03330a304,Lee Hak Joo,Shadow Detective,Son Kyung Chan,Main Role
9cfc9b4a-ea6c-4a4d-a8c8-b9b03330a304,Lee Hak Joo,Artificial City,Han Dong Min,Main Role
9cfc9b4a-ea6c-4a4d-a8c8-b9b03330a304,Lee Hak Joo,Political Fever,Kim Soo Jin,Main Role
9cfc9b4a-ea6c-4a4d-a8c8-b9b03330a304,Lee Hak Joo,My Name,Jung Tae Joo,Support Role
9cfc9b4a-ea6c-4a4d-a8c8-b9b03330a304,Lee Hak Joo,Sweet Munchies,Kang Tae Wan,Main Role
9cfc9b4a-ea6c-4a4d-a8c8-b9b03330a304,Lee Hak Joo,Justice,Ma Dong Hyuk [Detective],Support Role
9cfc9b4a-ea6c-4a4d-a8c8-b9b03330a304,Lee Hak Joo,Tong: Memories,Lee Jeong Woo,Main Role
0c0e429f-897a-4461-9c56-37ddd648122f,Lee Da In,My Dearest,Kyung Eun Ae,Main Role
0c0e429f-897a-4461-9c56-37ddd648122f,Lee Da In,Alice,Kim Do Yeon,Main Role
0c0e429f-897a-4461-9c56-37ddd648122f,Lee Da In,Doctor Prisoner,Lee Jae In [Jae Hwan's sister],Support Role
0c0e429f-897a-4461-9c56-37ddd648122f,Lee Da In,Between Friendship and Love Season 3,Cho Sook,Support Role
0c0e429f-897a-4461-9c56-37ddd648122f,Lee Da In,My Golden Life,Choi Seo Hyun [Do Kyung's sister],Support Role
c0ebe015-547c-46cb-ab1a-53f178535817,Kim Yoon Woo,My Dearest,Ryang Eum,Main Role
c0ebe015-547c-46cb-ab1a-53f178535817,Kim Yoon Woo,Mimicus,Ji Soo Bin,Main Role
53cf9faf-f42a-43f2-a16f-bc41384500f3,So Yoo Jin,My Dearest,Jo Soyong,Support Role
53cf9faf-f42a-43f2-a16f-bc41384500f3,So Yoo Jin,My Healing Love,Im Chi Woo,Main Role
53cf9faf-f42a-43f2-a16f-bc41384500f3,So Yoo Jin,Five Enough,Ahn Mi Jung,Main Role
36688f70-2f3f-4fbc-8704-f8621724d356,Jang Do Yoon,Sing My Crush,Han Ba Ram,Main Role
36688f70-2f3f-4fbc-8704-f8621724d356,Jang Do Yoon,Finland Papa,Toto / Seung Yoon,Support Role
36688f70-2f3f-4fbc-8704-f8621724d356,Jang Do Yoon,My Sweet Dear,Ye Jun,Support Role
36688f70-2f3f-4fbc-8704-f8621724d356,Jang Do Yoon,Lemon Car Video,Jang Do Yoon (Ep. 1),Main Role
4e3527fa-c27e-478a-8f56-0ae98d62d8a0,Son Hyun Woo,Sing My Crush,Im Han Tae,Main Role
4e3527fa-c27e-478a-8f56-0ae98d62d8a0,Son Hyun Woo,Dear X Who Doesn't Love Me,Kim Gang Wook,Support Role
4e3527fa-c27e-478a-8f56-0ae98d62d8a0,Son Hyun Woo,Mood Maker,Himself,Support Role
4e3527fa-c27e-478a-8f56-0ae98d62d8a0,Son Hyun Woo,Room of Romance,Son Hyun Woo,Main Role
dae2d27e-c148-4caa-abf9-cff628e8e58e,Bang Yoo In,Sing My Crush,Young Mi,Support Role
dae2d27e-c148-4caa-abf9-cff628e8e58e,Bang Yoo In,Riding Dongdang,Kang I Jeong,Support Role
dae2d27e-c148-4caa-abf9-cff628e8e58e,Bang Yoo In,Tutorial,I Je,Support Role
dae2d27e-c148-4caa-abf9-cff628e8e58e,Bang Yoo In,Secret Crushes Season 3,Bang Yoo In,Main Role
ed257652-5c1a-46c6-80c8-1cb8a0cef98c,Koo Ja Keon,Sing My Crush,Jeong Pal,Support Role
ed257652-5c1a-46c6-80c8-1cb8a0cef98c,Koo Ja Keon,Pure Melo District,Kim Sung Hoon,Support Role
ed257652-5c1a-46c6-80c8-1cb8a0cef98c,Koo Ja Keon,Kiss Scene in Yeonnamdong,Ha Tae Sung,Support Role
ed257652-5c1a-46c6-80c8-1cb8a0cef98c,Koo Ja Keon,All-Boys High,Oh Seung Woo,Support Role
aa81bed5-2215-4760-b731-817013d45a75,Kwak Tae Hyeok,Sing My Crush,Sangin,Support Role
bea53fb5-a1fa-4ed2-af62-8ec9c49857ae,Cho Byeong Kyu,The Uncanny Counter Season 2: Counter Punch,So Moon,Main Role
bea53fb5-a1fa-4ed2-af62-8ec9c49857ae,Cho Byeong Kyu,The Uncanny Counter,So Moon,Main Role
bea53fb5-a1fa-4ed2-af62-8ec9c49857ae,Cho Byeong Kyu,Hot Stove League,Han Jae Hee,Main Role
bea53fb5-a1fa-4ed2-af62-8ec9c49857ae,Cho Byeong Kyu,Dokgo Rewind,Kim Jong Il,Main Role
bea53fb5-a1fa-4ed2-af62-8ec9c49857ae,Cho Byeong Kyu,"Drink, Sing and Dance Season 2",Yoo Kam Woo,Main Role
bea53fb5-a1fa-4ed2-af62-8ec9c49857ae,Cho Byeong Kyu,The Sensible Life of Director Shin,Byung Gyu,Main Role
bea53fb5-a1fa-4ed2-af62-8ec9c49857ae,Cho Byeong Kyu,"Drink, Sing and Dance",Yoo Kam Woo,Main Role
bea53fb5-a1fa-4ed2-af62-8ec9c49857ae,Cho Byeong Kyu,Riders: Catch Tomorrow,Kim Min Joong,Support Role
8bb1ae92-1458-4ea7-bfce-e63a1609e489,Yoo  Joon Sang,The Uncanny Counter Season 2: Counter Punch,Ga Mo Tak,Main Role
8bb1ae92-1458-4ea7-bfce-e63a1609e489,Yoo  Joon Sang,Alchemy of Souls Season 2: Light and Shadow,Park Jin,Main Role
8bb1ae92-1458-4ea7-bfce-e63a1609e489,Yoo  Joon Sang,Alchemy of Souls,Park Jin,Main Role
8bb1ae92-1458-4ea7-bfce-e63a1609e489,Yoo  Joon Sang,The Uncanny Counter,Ga Mo Tak,Main Role
8bb1ae92-1458-4ea7-bfce-e63a1609e489,Yoo  Joon Sang,Graceful Friends,Ahn Goong Cheol,Main Role
8bb1ae92-1458-4ea7-bfce-e63a1609e489,Yoo  Joon Sang,Liver or Die,Lee Poong Sang,Main Role
8bb1ae92-1458-4ea7-bfce-e63a1609e489,Yoo  Joon Sang,Falsify,Lee Seok Min,Main Role
8bb1ae92-1458-4ea7-bfce-e63a1609e489,Yoo  Joon Sang,Pied Piper,Yoon Hee Sung,Main Role
8bb1ae92-1458-4ea7-bfce-e63a1609e489,Yoo  Joon Sang,Heard It Through the Grapevine,Han Jung Ho,Main Role
60188f13-7c0e-4a77-847b-f13b46d95260,Kim Se Jeong,The Uncanny Counter Season 2: Counter Punch,Do Ha Na,Main Role
60188f13-7c0e-4a77-847b-f13b46d95260,Kim Se Jeong,Today's Webtoon,On Ma Eum,Main Role
60188f13-7c0e-4a77-847b-f13b46d95260,Kim Se Jeong,A Business Proposal,Shin Ha Ri,Main Role
60188f13-7c0e-4a77-847b-f13b46d95260,Kim Se Jeong,The Uncanny Counter,Do Ha Na,Main Role
60188f13-7c0e-4a77-847b-f13b46d95260,Kim Se Jeong,I Wanna Hear Your Song,Hong Yi Young,Main Role
60188f13-7c0e-4a77-847b-f13b46d95260,Kim Se Jeong,School 2017,Ra Eun Ho,Main Role
19117b6e-2366-4513-8532-444217c35452,Ahn Suk Hwan,The Uncanny Counter Season 2: Counter Punch,Choi Jang Mool,Main Role
19117b6e-2366-4513-8532-444217c35452,Ahn Suk Hwan,The Uncanny Counter,Choi Jang Mool,Main Role
19117b6e-2366-4513-8532-444217c35452,Ahn Suk Hwan,Life Tracker Lee Jae Goo,Hwang Gil San,Support Role
87c4c0bc-c405-4f27-8e64-62e7e8b3a655,Yoo In Soo,The Uncanny Counter Season 2: Counter Punch,Na Jeok Bong,Main Role
87c4c0bc-c405-4f27-8e64-62e7e8b3a655,Yoo In Soo,The Good Bad Mother,Bang Sam Sik,Main Role
87c4c0bc-c405-4f27-8e64-62e7e8b3a655,Yoo In Soo,All of Us Are Dead,Yoon Gwi Nam,Support Role
1bd660a1-3eb6-43fb-958a-6ea92e91f2cd,Jung Hae In,D.P. Season 2,Ahn Joon Ho,Main Role
1bd660a1-3eb6-43fb-958a-6ea92e91f2cd,Jung Hae In,Snowdrop,Im Soo Ho / Rim Tae San,Main Role
1bd660a1-3eb6-43fb-958a-6ea92e91f2cd,Jung Hae In,D.P.,Ahn Joon Ho,Main Role
1bd660a1-3eb6-43fb-958a-6ea92e91f2cd,Jung Hae In,A Piece of Your Mind,Moon Ha Won,Main Role
1bd660a1-3eb6-43fb-958a-6ea92e91f2cd,Jung Hae In,One Spring Night,Yoo Ji Ho,Main Role
1bd660a1-3eb6-43fb-958a-6ea92e91f2cd,Jung Hae In,Something in the Rain,Seo Joon Hee,Main Role
1bd660a1-3eb6-43fb-958a-6ea92e91f2cd,Jung Hae In,While You Were Sleeping,Han Woo Tak,Main Role
1bd660a1-3eb6-43fb-958a-6ea92e91f2cd,Jung Hae In,Night Light,Ji Woon Tak [Yi Kyung's bodyguard],Support Role
1bd660a1-3eb6-43fb-958a-6ea92e91f2cd,Jung Hae In,Blood,Joo Hyun Woo [Ji Sang's friend],Support Role
8441a9c0-42b2-43f7-84e9-aba22f8cbf23,Koo Kyo Hwan,D.P. Season 2,Han Ho Yul,Main Role
8441a9c0-42b2-43f7-84e9-aba22f8cbf23,Koo Kyo Hwan,One Day Off,Lee Chang Jin,Guest Role
8441a9c0-42b2-43f7-84e9-aba22f8cbf23,Koo Kyo Hwan,Monstrous,Jung Ki Hoon,Main Role
8441a9c0-42b2-43f7-84e9-aba22f8cbf23,Koo Kyo Hwan,D.P.,Han Ho Yul,Main Role
c1e3e402-dc93-43f7-b0c1-b5e3d21b4070,Kim Sung Kyun,D.P. Season 2,Park Bum Goo,Main Role
c1e3e402-dc93-43f7-b0c1-b5e3d21b4070,Kim Sung Kyun,Divorce Attorney Shin,Jang Hyung Geun,Main Role
c1e3e402-dc93-43f7-b0c1-b5e3d21b4070,Kim Sung Kyun,Grid,Kim Ma Nok,Main Role
c1e3e402-dc93-43f7-b0c1-b5e3d21b4070,Kim Sung Kyun,D.P.,Park Bum Goo,Main Role
c1e3e402-dc93-43f7-b0c1-b5e3d21b4070,Kim Sung Kyun,The Fiery Priest,Goo Dae Young,Main Role
c1e3e402-dc93-43f7-b0c1-b5e3d21b4070,Kim Sung Kyun,Untouchable,Jang Ki Seo,Main Role
bf7043dc-d94c-437e-84e7-61122ccfb2d8,Son Suk Ku,D.P. Season 2,Im Ji Sup,Main Role
bf7043dc-d94c-437e-84e7-61122ccfb2d8,Son Suk Ku,Big Bet Season 2,Oh Seung Hoon,Main Role
bf7043dc-d94c-437e-84e7-61122ccfb2d8,Son Suk Ku,Big Bet,Oh Seung Hoon,Main Role
bf7043dc-d94c-437e-84e7-61122ccfb2d8,Son Suk Ku,My Liberation Notes,Mr. Gu,Main Role
bf7043dc-d94c-437e-84e7-61122ccfb2d8,Son Suk Ku,D.P.,Im Ji Sup,Main Role
bf7043dc-d94c-437e-84e7-61122ccfb2d8,Son Suk Ku,Designated Survivor: 60 Days,Cha Young Jin,Main Role
bf7043dc-d94c-437e-84e7-61122ccfb2d8,Son Suk Ku,Matrimonial Chaos,Lee Jang Hyun,Main Role
e9df637f-a0a5-45b7-8296-826cd4407c59,Kim Ji Hyun,D.P. Season 2,Seo Eun,Support Role
e9df637f-a0a5-45b7-8296-826cd4407c59,Kim Ji Hyun,Thirty-Nine,Jang Joo Hee,Main Role
15b5e8e8-b22d-41bb-8dff-7bd80aa89d97,Ji Jin Hee,D.P. Season 2,Goo Ja Woon,Support Role
15b5e8e8-b22d-41bb-8dff-7bd80aa89d97,Ji Jin Hee,The Road: The Tragedy of One,Baek Soo Hyun,Main Role
15b5e8e8-b22d-41bb-8dff-7bd80aa89d97,Ji Jin Hee,Undercover,Han Jung Hyun [Present],Main Role
15b5e8e8-b22d-41bb-8dff-7bd80aa89d97,Ji Jin Hee,Designated Survivor: 60 Days,Park Moo Jin,Main Role
15b5e8e8-b22d-41bb-8dff-7bd80aa89d97,Ji Jin Hee,Misty,Kang Tae Wook,Main Role
15b5e8e8-b22d-41bb-8dff-7bd80aa89d97,Ji Jin Hee,Second to Last Love,Ko Sang Shik,Main Role
15b5e8e8-b22d-41bb-8dff-7bd80aa89d97,Ji Jin Hee,I Have a Lover,Choi Jin Eon,Main Role
15b5e8e8-b22d-41bb-8dff-7bd80aa89d97,Ji Jin Hee,Blood,Surgeon Lee Jae Wook,Main Role
9a40c3b0-3e81-4ee1-a7b9-b93116623cd9,Na In Woo,Longing for You,Oh Jin Seong,Main Role
9a40c3b0-3e81-4ee1-a7b9-b93116623cd9,Na In Woo,Jinxed at First,Gong Soo Kwang / Go Myung Sung,Main Role
9a40c3b0-3e81-4ee1-a7b9-b93116623cd9,Na In Woo,Cleaning Up,Lee Doo Yeong,Main Role
9a40c3b0-3e81-4ee1-a7b9-b93116623cd9,Na In Woo,Her Bucket List,Kang Han Sol,Main Role
9a40c3b0-3e81-4ee1-a7b9-b93116623cd9,Na In Woo,River Where the Moon Rises,On Dal,Main Role
9a40c3b0-3e81-4ee1-a7b9-b93116623cd9,Na In Woo,Mystic Pop-Up Bar,Kim Won Hyung,Support Role
9a40c3b0-3e81-4ee1-a7b9-b93116623cd9,Na In Woo,Yeonnam Family,Yoo Gwon,Main Role
9a40c3b0-3e81-4ee1-a7b9-b93116623cd9,Na In Woo,It's Okay to Be Sensitive,Ji Ho,Main Role
9a40c3b0-3e81-4ee1-a7b9-b93116623cd9,Na In Woo,Spark,Yoon Ga On,Main Role
9a40c3b0-3e81-4ee1-a7b9-b93116623cd9,Na In Woo,Shine or Go Crazy,Se Won,Main Role
51340631-af31-4090-be60-daef96450368,Kim Ji Eun,Longing for You,Go Young Joo,Main Role
51340631-af31-4090-be60-daef96450368,Kim Ji Eun,The Director Who Buys Me Dinner,Team Leader Seo,Support Role
51340631-af31-4090-be60-daef96450368,Kim Ji Eun,One Dollar Lawyer,Baek Ma Ri,Main Role
51340631-af31-4090-be60-daef96450368,Kim Ji Eun,Again My Life,Kim Hee Ah,Main Role
51340631-af31-4090-be60-daef96450368,Kim Ji Eun,The Veil,Yoo Je Yi,Main Role
51340631-af31-4090-be60-daef96450368,Kim Ji Eun,I Have Three Boyfriends,Ra Hee,Main Role
51340631-af31-4090-be60-daef96450368,Kim Ji Eun,The Best Moment To Quit Your Job,Hyun Yi,Main Role
e53a1292-6498-44a5-8fb7-3640a7388d0c,Kwon Yool,Longing for You,Cha Young Woon,Main Role
e53a1292-6498-44a5-8fb7-3640a7388d0c,Kwon Yool,Mental Coach Jegal,Goo Tae Man,Main Role
e53a1292-6498-44a5-8fb7-3640a7388d0c,Kwon Yool,"No, Thank You Season 2",Moon Goo Young,Main Role
e53a1292-6498-44a5-8fb7-3640a7388d0c,Kwon Yool,Dali and the Cocky Prince,Jang Tae Jin,Main Role
e53a1292-6498-44a5-8fb7-3640a7388d0c,Kwon Yool,"No, Thank You",Moo Goo Young,Main Role
e53a1292-6498-44a5-8fb7-3640a7388d0c,Kwon Yool,Haechi,Park Moon Soo,Main Role
e53a1292-6498-44a5-8fb7-3640a7388d0c,Kwon Yool,Voice Season 2,Bang Je Soo,Support Role
e53a1292-6498-44a5-8fb7-3640a7388d0c,Kwon Yool,Whisper,Kang Jung Il,Main Role
e53a1292-6498-44a5-8fb7-3640a7388d0c,Kwon Yool,"Bring It On, Ghost",Joo Hye Sung,Main Role
e53a1292-6498-44a5-8fb7-3640a7388d0c,Kwon Yool,One More Happy Ending,Dr. Goo Hae Jun,Main Role
e53a1292-6498-44a5-8fb7-3640a7388d0c,Kwon Yool,I've Got My Eye on You,Yeom Ki Ho,Main Role
e53a1292-6498-44a5-8fb7-3640a7388d0c,Kwon Yool,Let's Eat Season 2,Lee Sang Woo,Main Role
2c511d87-9647-41b2-84e3-8c9f28bb585d,Bae Jong Ok,Longing for You,Yoo Jung Sook,Main Role
2c511d87-9647-41b2-84e3-8c9f28bb585d,Bae Jong Ok,Secret Royal Inspector & Joy,Deok Bong [Tail Island],Support Role
2c511d87-9647-41b2-84e3-8c9f28bb585d,Bae Jong Ok,Mr. Queen,Grand Queen Dowager Sunwon [Cheoljong's grandmother],Support Role
2c511d87-9647-41b2-84e3-8c9f28bb585d,Bae Jong Ok,Graceful Family,Han Je Kook,Main Role
2c511d87-9647-41b2-84e3-8c9f28bb585d,Bae Jong Ok,Live,Ahn Jang Mi,Main Role
2c511d87-9647-41b2-84e3-8c9f28bb585d,Bae Jong Ok,Unknown Woman,Hong Ji Won,Main Role
2c511d87-9647-41b2-84e3-8c9f28bb585d,Bae Jong Ok,Bubblegum,Park Seon Young,Support Role
2c511d87-9647-41b2-84e3-8c9f28bb585d,Bae Jong Ok,Spy,Park Hye Rim,Main Role
1de767d6-c9ec-43a9-89c7-56f96fe39146,Lee Kyu Han,Longing for You,Park Ki Young [Reporter],Main Role
1de767d6-c9ec-43a9-89c7-56f96fe39146,Lee Kyu Han,May I Help You,Vincent / Lee Hyang Bok,Support Role
1de767d6-c9ec-43a9-89c7-56f96fe39146,Lee Kyu Han,She Would Never Know,Lee Jae Woon [Hyo Joo's brother],Main Role
1de767d6-c9ec-43a9-89c7-56f96fe39146,Lee Kyu Han,Graceful Family,Mo Wan Soo [MC Group's Eldest Son],Support Role
1de767d6-c9ec-43a9-89c7-56f96fe39146,Lee Kyu Han,Ugly Miss Young Ae Season 17,Lee Gyu Han,Support Role
1de767d6-c9ec-43a9-89c7-56f96fe39146,Lee Kyu Han,Rich Family's Son,Nam Tae Il,Main Role
1de767d6-c9ec-43a9-89c7-56f96fe39146,Lee Kyu Han,Ugly Miss Young Ae Season 16,Lee Gyu Han,Support Role
1de767d6-c9ec-43a9-89c7-56f96fe39146,Lee Kyu Han,I Have a Lover,Baek Seok,Main Role
a570a34f-8197-46cb-b0c7-d3d04288bd83,Jung Sang Hoon,Longing for You,Bae Min Gyu,Main Role
a570a34f-8197-46cb-b0c7-d3d04288bd83,Jung Sang Hoon,Becoming Witch,Lee Nak Gu,Support Role
a570a34f-8197-46cb-b0c7-d3d04288bd83,Jung Sang Hoon,Again My Life,Lee Min Soo,Main Role
a570a34f-8197-46cb-b0c7-d3d04288bd83,Jung Sang Hoon,Nara's Marvelous Days,[Eun Ho's friend],Support Role
a570a34f-8197-46cb-b0c7-d3d04288bd83,Jung Sang Hoon,"Cheat On Me, if You Can",Son Jin Ho,Support Role
a570a34f-8197-46cb-b0c7-d3d04288bd83,Jung Sang Hoon,Hanging On,Jung Kwa Jung,Main Role
a570a34f-8197-46cb-b0c7-d3d04288bd83,Jung Sang Hoon,Team Bulldog: Off-duty Investigation,Lee Ban Seok,Main Role
a570a34f-8197-46cb-b0c7-d3d04288bd83,Jung Sang Hoon,Love Affairs in the Afternoon,Ji Chang Gook [Ji Eun's husband],Support Role
a570a34f-8197-46cb-b0c7-d3d04288bd83,Jung Sang Hoon,Legal High,Yoon Sang Goo,Main Role
a570a34f-8197-46cb-b0c7-d3d04288bd83,Jung Sang Hoon,Big Forest,Jung Sang Hoon,Main Role
a570a34f-8197-46cb-b0c7-d3d04288bd83,Jung Sang Hoon,My Husband Oh Jak Doo,Eric Cho,Main Role
a570a34f-8197-46cb-b0c7-d3d04288bd83,Jung Sang Hoon,Woman of Dignity,Ahn Jae Suk,Main Role
a570a34f-8197-46cb-b0c7-d3d04288bd83,Jung Sang Hoon,High-end Crush,Jong Hyun [Psychiatrist/Friend],Support Role
a398bafb-9886-44e2-ae50-6b005508c175,Ki Hyun Woo,Jun & Jun,Choi Jun,Main Role
a5132bdd-99df-4d8b-80ba-366d133e9668,Yang Jun Mo,Jun & Jun,Lee Jun,Main Role
4a245eb1-021e-4647-8a3b-034e1cdcd344,Jo Chan Hyun,Jun & Jun,Song Hyun Jae,Main Role
4a245eb1-021e-4647-8a3b-034e1cdcd344,Jo Chan Hyun,Turned on by You Season 2,Geon Woo,Main Role
a5a53042-b5be-4978-a8aa-62e8f5bf02e4,Park Hyeong Seop,Jun & Jun,"Chim On/ ""Simeon""",Main Role
a5a53042-b5be-4978-a8aa-62e8f5bf02e4,Park Hyeong Seop,Time of Memory,[Assailant ],Bit part
e4b2bd5a-0603-42c3-a28c-5d5dbe79c71d,Yeoreum,Jun & Jun,Lee Joo Ha,Support Role
465f6706-1cdd-4a44-981a-d2699897ae78,Jung Ye Bin,Jun & Jun,Kim Young,Support Role
55fbba04-00a2-4ebc-ac2f-77e457fe0b03,Jeon Hye Jin,Not Others,Kim Eun Mi,Main Role
55fbba04-00a2-4ebc-ac2f-77e457fe0b03,Jeon Hye Jin,Agency,Jo Eun Jung,Main Role
55fbba04-00a2-4ebc-ac2f-77e457fe0b03,Jeon Hye Jin,Uncle,Wang Joon Hee,Main Role
55fbba04-00a2-4ebc-ac2f-77e457fe0b03,Jeon Hye Jin,Stranger Season 2,Choi Bit,Main Role
55fbba04-00a2-4ebc-ac2f-77e457fe0b03,Jeon Hye Jin,Search: WWW,Song Ga Kyung,Main Role
55fbba04-00a2-4ebc-ac2f-77e457fe0b03,Jeon Hye Jin,Misty,Seo Eun Joo [Kevin Lee's wife],Support Role
55fbba04-00a2-4ebc-ac2f-77e457fe0b03,Jeon Hye Jin,People You May Know,Kim Hyo Eun,Support Role
dae8f7fa-ce84-4b57-bb76-c76bb8ca142d,Choi Soo Young,Not Others,Kim Jin Hee,Main Role
dae8f7fa-ce84-4b57-bb76-c76bb8ca142d,Choi Soo Young,"Fanletter, Please",Han Kang Hee,Main Role
dae8f7fa-ce84-4b57-bb76-c76bb8ca142d,Choi Soo Young,If You Wish Upon Me,Seo Yeon Joo,Main Role
dae8f7fa-ce84-4b57-bb76-c76bb8ca142d,Choi Soo Young,So I Married an Anti-Fan,Lee Geun Young,Main Role
dae8f7fa-ce84-4b57-bb76-c76bb8ca142d,Choi Soo Young,Run On,Seo Dan Ah,Main Role
dae8f7fa-ce84-4b57-bb76-c76bb8ca142d,Choi Soo Young,Tell Me What You Saw,Cha Soo Young,Main Role
