actor_id,actor_name,drama_name,character_name,role
6bfcdb66-abbe-4707-9120-dc0ff0a902d7,Mai Davika Hoorne,6ixtynin9,"""Toom"" Monruedee Sanphan",Main Role
6bfcdb66-abbe-4707-9120-dc0ff0a902d7,Mai Davika Hoorne,Love Hurts,Wenika,Main Role
6bfcdb66-abbe-4707-9120-dc0ff0a902d7,Mai Davika Hoorne,Astrophile,Nubdao,Main Role
6bfcdb66-abbe-4707-9120-dc0ff0a902d7,Mai Davika Hoorne,You Are My Heartbeat,"""Kanghan"" / Kheetika",Main Role
6bfcdb66-abbe-4707-9120-dc0ff0a902d7,Mai Davika Hoorne,Wanthong,Wanthong,Main Role
6bfcdb66-abbe-4707-9120-dc0ff0a902d7,Mai Davika Hoorne,My Ambulance,Tantawan,Main Role
6bfcdb66-abbe-4707-9120-dc0ff0a902d7,Mai Davika Hoorne,Nang Sao Mai Jam Kad Nam Sakul,Riam,Main Role
6bfcdb66-abbe-4707-9120-dc0ff0a902d7,Mai Davika Hoorne,Chai Mai Jing Ying Tae,"Sarin Mungman / ""Rin"" / Saranya / ""Zin""",Main Role
6bfcdb66-abbe-4707-9120-dc0ff0a902d7,Mai Davika Hoorne,Buang Banjathorn,Praenuan,Main Role
6bfcdb66-abbe-4707-9120-dc0ff0a902d7,Mai Davika Hoorne,Plerng Naree,Princess Pririsa / Risa,Main Role
6bfcdb66-abbe-4707-9120-dc0ff0a902d7,Mai Davika Hoorne,Nang Chada,Rinlanee,Main Role
e4fb9386-21bf-4b5e-82db-0d91163767d4,Amorneak Micheli,6ixtynin9,Kanchit,Support Role
0fa2be59-0546-4345-8037-3a54feac5d14,Jade Apivich Rinthapoln,6ixtynin9,Tong / Suwat,Support Role
9a33aa4f-71a3-41ca-b50c-59bd4497ec05,Mine Thanaporn Rattanasasiwimon,6ixtynin9,Jim,Support Role
1106a968-3edc-4f77-9534-56677fcdfd9c,Man Trisanu Soranun,6ixtynin9,John,Support Role
1106a968-3edc-4f77-9534-56677fcdfd9c,Man Trisanu Soranun,Step by Step: Uncut Version,"""Jeng"" Kittipong Attajiranon",Main Role
1106a968-3edc-4f77-9534-56677fcdfd9c,Man Trisanu Soranun,Step by Step,"""Jeng"" Kittipong Attajiranon",Main Role
1106a968-3edc-4f77-9534-56677fcdfd9c,Man Trisanu Soranun,Pha Dong Payak,Rawi,Main Role
8f8b38bb-7805-41eb-8275-d8206248b4ef,Pluto Pruet Nakprad,6ixtynin9,[Nerdy boy],Support Role
e5f281d6-7c45-42a3-8b2d-7a4d87ce92fe,Night Yodsakon Khamnang,Her,Dido,Support Role
c255a00b-3905-40f6-8707-0e87623500fc,Yada Narilya Gulmongkolpech,Love in a Cage,Soi-inthanin,Main Role
c255a00b-3905-40f6-8707-0e87623500fc,Yada Narilya Gulmongkolpech,The Wife,Nudee,Support Role
c255a00b-3905-40f6-8707-0e87623500fc,Yada Narilya Gulmongkolpech,Dark App,Ploy,Main Role
c255a00b-3905-40f6-8707-0e87623500fc,Yada Narilya Gulmongkolpech,Sweet Secret,Chocco,Main Role
c255a00b-3905-40f6-8707-0e87623500fc,Yada Narilya Gulmongkolpech,The Gifted Detective,Ployfon,Support Role
c255a00b-3905-40f6-8707-0e87623500fc,Yada Narilya Gulmongkolpech,Diamond Eyes 2,Zin,Support Role
c255a00b-3905-40f6-8707-0e87623500fc,Yada Narilya Gulmongkolpech,Love Songs Love Series: Ja Rak Rue Ja Rai,Bingsu,Main Role
c255a00b-3905-40f6-8707-0e87623500fc,Yada Narilya Gulmongkolpech,Diamond Eyes,Ami,Main Role
c255a00b-3905-40f6-8707-0e87623500fc,Yada Narilya Gulmongkolpech,Love Songs Love Series: Please Send Someone to Love Me,Aem,Support Role
c255a00b-3905-40f6-8707-0e87623500fc,Yada Narilya Gulmongkolpech,Yeua Payabaat,Phing,Main Role
c255a00b-3905-40f6-8707-0e87623500fc,Yada Narilya Gulmongkolpech,Love Songs Love Series To Be Continued: Kaup Koon Tee Ruk Gun,Kaek,Support Role
c255a00b-3905-40f6-8707-0e87623500fc,Yada Narilya Gulmongkolpech,Love Songs Love Series: Kaup Koon Tee Ruk Gun,Kaek,Support Role
c255a00b-3905-40f6-8707-0e87623500fc,Yada Narilya Gulmongkolpech,Naree Rissaya,Saiparn,Main Role
118cdf79-5de8-49e1-8875-b17071c9d080,Pon Nawasch Phupantachsee,Love in a Cage,Phat,Main Role
118cdf79-5de8-49e1-8875-b17071c9d080,Pon Nawasch Phupantachsee,Devil-in-Law,Nopphanai,Main Role
118cdf79-5de8-49e1-8875-b17071c9d080,Pon Nawasch Phupantachsee,"My Friend, The Enemy","""Nick"" Naruebodee Phongsadilok",Main Role
118cdf79-5de8-49e1-8875-b17071c9d080,Pon Nawasch Phupantachsee,Praomook,"Chalunthorn / ""Lun""",Main Role
118cdf79-5de8-49e1-8875-b17071c9d080,Pon Nawasch Phupantachsee,Fak Fah Kiri Dao,Santarakat,Main Role
118cdf79-5de8-49e1-8875-b17071c9d080,Pon Nawasch Phupantachsee,Plerng Prang Tian,Benjamin Henry  [Present] / Louis [Past],Main Role
118cdf79-5de8-49e1-8875-b17071c9d080,Pon Nawasch Phupantachsee,Nuay Lub Salub Love,Kim,Support Role
118cdf79-5de8-49e1-8875-b17071c9d080,Pon Nawasch Phupantachsee,Tra Barb See Chompoo,"Patsakorn / ""Peat""",Main Role
118cdf79-5de8-49e1-8875-b17071c9d080,Pon Nawasch Phupantachsee,Sanae Rak Nang Cin,"""Touch"" / Intouch",Main Role
8c03b601-d9f8-4c68-b0fa-59511d34aff7,Toon Pimpawee Kograbin,Love in a Cage,"""Fah"" Soifah",Main Role
8c03b601-d9f8-4c68-b0fa-59511d34aff7,Toon Pimpawee Kograbin,Because of Love,Sroi,Support Role
8c03b601-d9f8-4c68-b0fa-59511d34aff7,Toon Pimpawee Kograbin,Game of Outlaws,Lalisa Pattarapreecha,Support Role
8c03b601-d9f8-4c68-b0fa-59511d34aff7,Toon Pimpawee Kograbin,Wimarn Montra,Kay / Ploy [Past],Main Role
8c03b601-d9f8-4c68-b0fa-59511d34aff7,Toon Pimpawee Kograbin,Jao Sao Jum Yorm,"Pinmanee / ""Pin""",Support Role
8c03b601-d9f8-4c68-b0fa-59511d34aff7,Toon Pimpawee Kograbin,Sanaeha Maya,Namking,Support Role
8c03b601-d9f8-4c68-b0fa-59511d34aff7,Toon Pimpawee Kograbin,Meu Prab Yeow Dam,Noppawan,Main Role
8c03b601-d9f8-4c68-b0fa-59511d34aff7,Toon Pimpawee Kograbin,Mahahin,Fon Boonluang,Main Role
8c03b601-d9f8-4c68-b0fa-59511d34aff7,Toon Pimpawee Kograbin,Khun Krating,Khwanta,Main Role
8c03b601-d9f8-4c68-b0fa-59511d34aff7,Toon Pimpawee Kograbin,Koo Prab Chabab Hua Jai,Ratee,Main Role
8c03b601-d9f8-4c68-b0fa-59511d34aff7,Toon Pimpawee Kograbin,Mai Sin Rai Fai Sawart,Urasri,Support Role
6bcb9fa1-3d48-4003-8a70-71eae0d0eca7,Mean Phiravich Attachitsataporn,Love in a Cage,"""Phop"" Ronnaphop",Main Role
6bcb9fa1-3d48-4003-8a70-71eae0d0eca7,Mean Phiravich Attachitsataporn,Remember Me,Naknan / Nan,Main Role
6bcb9fa1-3d48-4003-8a70-71eae0d0eca7,Mean Phiravich Attachitsataporn,Suptar 2550,Taro,Support Role
6bcb9fa1-3d48-4003-8a70-71eae0d0eca7,Mean Phiravich Attachitsataporn,My Sweet Assassin,Phop,Support Role
6bcb9fa1-3d48-4003-8a70-71eae0d0eca7,Mean Phiravich Attachitsataporn,The Yearbook,Sarut,Guest Role
6bcb9fa1-3d48-4003-8a70-71eae0d0eca7,Mean Phiravich Attachitsataporn,Sweet Secret,Kraeng,Main Role
6bcb9fa1-3d48-4003-8a70-71eae0d0eca7,Mean Phiravich Attachitsataporn,The Graduates,Ohm,Main Role
6bcb9fa1-3d48-4003-8a70-71eae0d0eca7,Mean Phiravich Attachitsataporn,Saneha Stories Season 3: Bar Host,Fuse,Main Role
6bcb9fa1-3d48-4003-8a70-71eae0d0eca7,Mean Phiravich Attachitsataporn,Love by Chance 2: A Chance to Love,Tin,Main Role
6bcb9fa1-3d48-4003-8a70-71eae0d0eca7,Mean Phiravich Attachitsataporn,Hook,Saifah,Main Role
6bcb9fa1-3d48-4003-8a70-71eae0d0eca7,Mean Phiravich Attachitsataporn,My Bubble Tea,Light,Main Role
6bcb9fa1-3d48-4003-8a70-71eae0d0eca7,Mean Phiravich Attachitsataporn,ReminderS,Two,Main Role
6bcb9fa1-3d48-4003-8a70-71eae0d0eca7,Mean Phiravich Attachitsataporn,Love by Chance,Tin,Main Role
6bcb9fa1-3d48-4003-8a70-71eae0d0eca7,Mean Phiravich Attachitsataporn,Noir,"""Porsche"" Sitthaphop Damrongchana",Main Role
6bcb9fa1-3d48-4003-8a70-71eae0d0eca7,Mean Phiravich Attachitsataporn,I Love The Fat Guy 2,Tonson,Support Role
120f7acd-cde1-488b-a89c-d4ebb1beff17,Mil Sarut Nawapraditkul,Love in a Cage,Kla,Support Role
120f7acd-cde1-488b-a89c-d4ebb1beff17,Mil Sarut Nawapraditkul,Norrasing,Wara / Waraha,Support Role
120f7acd-cde1-488b-a89c-d4ebb1beff17,Mil Sarut Nawapraditkul,My Sweet Assassin,Khem,Support Role
a2eb8534-c94b-4ce2-90f9-09e5c3aad70f,Poh Natthawut Skidjai,Love in a Cage,Saengfah,Support Role
a2eb8534-c94b-4ce2-90f9-09e5c3aad70f,Poh Natthawut Skidjai,Conniving Bedfellows,"Wiwit / ""Whim"" / ""Wit""",Main Role
a2eb8534-c94b-4ce2-90f9-09e5c3aad70f,Poh Natthawut Skidjai,"My Friend, The Enemy",Chadthong,Support Role
a2eb8534-c94b-4ce2-90f9-09e5c3aad70f,Poh Natthawut Skidjai,Mist of Love,Adul Junlaphok [2019] | Phiboon [1893] | Thao War [1000 years ago],Support Role
a2eb8534-c94b-4ce2-90f9-09e5c3aad70f,Poh Natthawut Skidjai,Daai Daeng,Long Wei,Main Role
a2eb8534-c94b-4ce2-90f9-09e5c3aad70f,Poh Natthawut Skidjai,Ngoen Pak Phee,Liang,Main Role
a2eb8534-c94b-4ce2-90f9-09e5c3aad70f,Poh Natthawut Skidjai,Tawan Yor Saeng,"Sakrapee / ""Lek""",Main Role
a2eb8534-c94b-4ce2-90f9-09e5c3aad70f,Poh Natthawut Skidjai,Nang Tard,Praya Sihayotin,Main Role
a2eb8534-c94b-4ce2-90f9-09e5c3aad70f,Poh Natthawut Skidjai,Tang Parn Kammathep,"Traipope / ""Pope""",Main Role
46c9d7a4-85f1-4154-9f6d-9395c03a0229,Sunny Wannarat Wattadalimma,Wedding Plan,“Lom” Sailom Vatthanapat,Main Role
46c9d7a4-85f1-4154-9f6d-9395c03a0229,Sunny Wannarat Wattadalimma,Top Secret Together,MaiEak,Main Role
36febc82-a703-4227-a0e2-503a781498f9,Pak Naphat Leelahatorn,Wedding Plan,Namnuea,Main Role
20104f7c-c75b-4e45-a8f5-4cf033320a97,Aya Orapan Phongmaykin,Wedding Plan,Yiwa,Support Role
f3b2ef68-1ce0-4570-aac4-c4c0c701823e,Kate Sasisarun Phiboonrattapong,Wedding Plan,Marine,Support Role
a9befb62-0fc5-4006-aaa1-8b04c68b0a30,Donut Suppawit Thongyuen,Wedding Plan,Ryu [Namnuea's cousin],Support Role
4c2e0cf8-9fde-4e36-a41f-7263512f6895,Forth Kashane Pichetsopon,Wedding Plan,Sun,Support Role
82c87a12-d474-4863-9851-5e463034e292,Bank Artit Tangwiboonpanit,Rak Nai Roi Luang,Nasis,Main Role
82c87a12-d474-4863-9851-5e463034e292,Bank Artit Tangwiboonpanit,Pom Pang Ban,Deantham,Main Role
82c87a12-d474-4863-9851-5e463034e292,Bank Artit Tangwiboonpanit,The Wand Warrior,Trai,Main Role
82c87a12-d474-4863-9851-5e463034e292,Bank Artit Tangwiboonpanit,Rahut Rissaya,Siwa Ratthanarith,Main Role
82c87a12-d474-4863-9851-5e463034e292,Bank Artit Tangwiboonpanit,Prai Sungkeet,Yot,Main Role
82c87a12-d474-4863-9851-5e463034e292,Bank Artit Tangwiboonpanit,Rabum Marn,Rachada,Main Role
82c87a12-d474-4863-9851-5e463034e292,Bank Artit Tangwiboonpanit,Panthakan Rak,Panthakan,Main Role
82c87a12-d474-4863-9851-5e463034e292,Bank Artit Tangwiboonpanit,Sanaeha Maya,Salat / Leo,Support Role
82c87a12-d474-4863-9851-5e463034e292,Bank Artit Tangwiboonpanit,Hong Nuer Mungkorn,Prab Pracharuk,Support Role
82c87a12-d474-4863-9851-5e463034e292,Bank Artit Tangwiboonpanit,Koo Za Rot Zab,Anon Noensungchan,Support Role
82c87a12-d474-4863-9851-5e463034e292,Bank Artit Tangwiboonpanit,Kamin Gub Poon,Tanpan,Support Role
82c87a12-d474-4863-9851-5e463034e292,Bank Artit Tangwiboonpanit,Ku Woon Lun Paen Ruk,"Natee Chatawat / ""Tee""",Main Role
82c87a12-d474-4863-9851-5e463034e292,Bank Artit Tangwiboonpanit,Rahut Prissana,Sarut,Main Role
82c87a12-d474-4863-9851-5e463034e292,Bank Artit Tangwiboonpanit,Lueam Salap Lai,Preaw,Support Role
366d9331-a9fc-4236-a116-2531929a23d4,Anna Glucks,Rak Nai Roi Luang,Ramrada,Main Role
366d9331-a9fc-4236-a116-2531929a23d4,Anna Glucks,Satja Nai Chum Joan,Waewdao,Support Role
366d9331-a9fc-4236-a116-2531929a23d4,Anna Glucks,Sao Noi Roi Mic,La,Main Role
daa9eca5-0cbb-4272-ad12-499d55aa114b,Bom Phongsakon Tosuwan,Rak Nai Roi Luang,Khanut,Support Role
daa9eca5-0cbb-4272-ad12-499d55aa114b,Bom Phongsakon Tosuwan,Phetra Naruemit,"""Thot"" Thotsaphol [Doctor]",Main Role
daa9eca5-0cbb-4272-ad12-499d55aa114b,Bom Phongsakon Tosuwan,Sao Noi Roi Mic,Phuthai,Main Role
daa9eca5-0cbb-4272-ad12-499d55aa114b,Bom Phongsakon Tosuwan,Samee Chua Keun,Chayut,Support Role
daa9eca5-0cbb-4272-ad12-499d55aa114b,Bom Phongsakon Tosuwan,Plerng Prissana,"""Art"" Atirut [Doctor]",Support Role
daa9eca5-0cbb-4272-ad12-499d55aa114b,Bom Phongsakon Tosuwan,The Tiger's Path,Kriang Namngam,Main Role
daa9eca5-0cbb-4272-ad12-499d55aa114b,Bom Phongsakon Tosuwan,Jao Sua Mua Nim,Paron Phuwanatnalinrat | Prot Opuea,Main Role
daa9eca5-0cbb-4272-ad12-499d55aa114b,Bom Phongsakon Tosuwan,Song Naree,Wichai [Lieutenant],Support Role
daa9eca5-0cbb-4272-ad12-499d55aa114b,Bom Phongsakon Tosuwan,Madame Baan Na,Fahkram Nangamlert,Main Role
daa9eca5-0cbb-4272-ad12-499d55aa114b,Bom Phongsakon Tosuwan,Jao Sao Jum Yorm,"Sarut / ""Rut""",Support Role
daa9eca5-0cbb-4272-ad12-499d55aa114b,Bom Phongsakon Tosuwan,Wan Chai Nai Hunyon,Park Ji Sun/ ME1 ,Main Role
97c53426-7b45-4cad-855a-f65aece01400,Jean Chertinnara Phongpeeradej,Rak Nai Roi Luang,Khanittha,Support Role
97c53426-7b45-4cad-855a-f65aece01400,Jean Chertinnara Phongpeeradej,"Hak Lai, My Lady",Proithong,Support Role
97c53426-7b45-4cad-855a-f65aece01400,Jean Chertinnara Phongpeeradej,Miracle of Love,Rita,Support Role
97c53426-7b45-4cad-855a-f65aece01400,Jean Chertinnara Phongpeeradej,Market of Love,Rung,Main Role
97c53426-7b45-4cad-855a-f65aece01400,Jean Chertinnara Phongpeeradej,Plerng Prissana,"""Mint"" Mintra [Doctor]",Support Role
1c94d437-7d53-4798-bfa7-377b64e277fb,Tle Pitipon Porntrisat,Rak Nai Roi Luang,Kasem,Support Role
1c94d437-7d53-4798-bfa7-377b64e277fb,Tle Pitipon Porntrisat,Rak Thae Saep Lai,Kitti,Support Role
1c94d437-7d53-4798-bfa7-377b64e277fb,Tle Pitipon Porntrisat,Hi-So Sa Orn,"""Pat"" Patsakorn Ochayanon",Support Role
1c94d437-7d53-4798-bfa7-377b64e277fb,Tle Pitipon Porntrisat,Panthakan Rak,"Techin / ""Chin""",Support Role
1c94d437-7d53-4798-bfa7-377b64e277fb,Tle Pitipon Porntrisat,Koo Puan Guan Guan Pee,Chilalee,Support Role
1c94d437-7d53-4798-bfa7-377b64e277fb,Tle Pitipon Porntrisat,Fad Lhong Hon,Prathet,Support Role
f4350641-9fef-4cf5-91e1-c09588086e54,Khawtu Ponpaj Phunnin,Rak Nai Roi Luang,Phati,Support Role
f4350641-9fef-4cf5-91e1-c09588086e54,Khawtu Ponpaj Phunnin,Kwan Fa Nah Dum,Queen Bussabong,Main Role
f4350641-9fef-4cf5-91e1-c09588086e54,Khawtu Ponpaj Phunnin,Sung Tong,Thep(God) Vishnukarm,Support Role
f4350641-9fef-4cf5-91e1-c09588086e54,Khawtu Ponpaj Phunnin,Thep Sam Ruedu,Rahoo,Main Role
f4350641-9fef-4cf5-91e1-c09588086e54,Khawtu Ponpaj Phunnin,Si Yod Kuman,Sekkarad,Main Role
f4350641-9fef-4cf5-91e1-c09588086e54,Khawtu Ponpaj Phunnin,Kaew Na Mah,Suwandara,Support Role
c7ef8537-6d9a-48b5-9d27-2e7e6d6ea7bc,Bright Norraphat Vilaiphan,Tales of the Grandmaster,Wang Yi Tian,Main Role
c7ef8537-6d9a-48b5-9d27-2e7e6d6ea7bc,Bright Norraphat Vilaiphan,The Giver,Hiran,Main Role
c7ef8537-6d9a-48b5-9d27-2e7e6d6ea7bc,Bright Norraphat Vilaiphan,Revenge from the Past,Cho,Main Role
c7ef8537-6d9a-48b5-9d27-2e7e6d6ea7bc,Bright Norraphat Vilaiphan,The Last Room No.6,Daonuea,Support Role
c7ef8537-6d9a-48b5-9d27-2e7e6d6ea7bc,Bright Norraphat Vilaiphan,Ley Luang,Fin,Main Role
c7ef8537-6d9a-48b5-9d27-2e7e6d6ea7bc,Bright Norraphat Vilaiphan,Kiss of the Cobra,Prince Chaiyawong ( Past) / Sarut ( Present ),Main Role
c7ef8537-6d9a-48b5-9d27-2e7e6d6ea7bc,Bright Norraphat Vilaiphan,Heeb Lorn Sorn Winyarn,Pansa,Main Role
c7ef8537-6d9a-48b5-9d27-2e7e6d6ea7bc,Bright Norraphat Vilaiphan,Nakark Kaew,Dindan,Main Role
c7ef8537-6d9a-48b5-9d27-2e7e6d6ea7bc,Bright Norraphat Vilaiphan,Muang Maya Live The Series: Game Gon Maya,"Anuta / ""Tai""",Main Role
c7ef8537-6d9a-48b5-9d27-2e7e6d6ea7bc,Bright Norraphat Vilaiphan,Dokkaew Kahlong,Chit Tawan,Main Role
6d224d07-dd7d-4a6d-88fc-510cda05c2bc,Esther Supreeleela,Tales of the Grandmaster,Nalinya,Main Role
6d224d07-dd7d-4a6d-88fc-510cda05c2bc,Esther Supreeleela,Somewhere Our Love Begins,"""Ris"" Arisara Chunhagon",Main Role
6d224d07-dd7d-4a6d-88fc-510cda05c2bc,Esther Supreeleela,Payu Sai,Sai / Kiratika Teeradakul,Main Role
6d224d07-dd7d-4a6d-88fc-510cda05c2bc,Esther Supreeleela,Neth Mahunnop,"Lalisa ""Lisa""",Main Role
6d224d07-dd7d-4a6d-88fc-510cda05c2bc,Esther Supreeleela,Leh Game Rak,Namkhaeng / Nicha / Thanakorn,Main Role
6d224d07-dd7d-4a6d-88fc-510cda05c2bc,Esther Supreeleela,Deja Vu,"""Jane"" Jennaree Sinsawaed",Main Role
6d224d07-dd7d-4a6d-88fc-510cda05c2bc,Esther Supreeleela,Prom Mai Dai Likit,"Karakade / ""Kade""",Main Role
6d224d07-dd7d-4a6d-88fc-510cda05c2bc,Esther Supreeleela,Meo Me & You,Waen,Main Role
6d224d07-dd7d-4a6d-88fc-510cda05c2bc,Esther Supreeleela,My Girl,Linin,Main Role
6d224d07-dd7d-4a6d-88fc-510cda05c2bc,Esther Supreeleela,My Dear Loser: Happy Ever After,Korya,Main Role
6d224d07-dd7d-4a6d-88fc-510cda05c2bc,Esther Supreeleela,You're My Destiny,Wanida,Main Role
6d224d07-dd7d-4a6d-88fc-510cda05c2bc,Esther Supreeleela,Ha Unlimited (Public),(Ep.4),Guest Role
6d224d07-dd7d-4a6d-88fc-510cda05c2bc,Esther Supreeleela,Ngao Asoke,"Bpeeyachat / ""Bpee""",Main Role
6d224d07-dd7d-4a6d-88fc-510cda05c2bc,Esther Supreeleela,U-Prince:  The Handsome Cowboy,Prikkang,Main Role
6d224d07-dd7d-4a6d-88fc-510cda05c2bc,Esther Supreeleela,City of Light: The O.C. Thailand,Summer,Main Role
6d224d07-dd7d-4a6d-88fc-510cda05c2bc,Esther Supreeleela,Puer Tur,Anntika/Ann,Main Role
6d224d07-dd7d-4a6d-88fc-510cda05c2bc,Esther Supreeleela,Ugly Duckling Series: Boy's Paradise,Mami,Main Role
6d224d07-dd7d-4a6d-88fc-510cda05c2bc,Esther Supreeleela,Jao Sao Kong Arnon,Suchada Suthakul,Main Role
6d224d07-dd7d-4a6d-88fc-510cda05c2bc,Esther Supreeleela,Leh Ratree,Kate Pattarin,Main Role
627748d6-ca9e-4c51-a799-7d20c8a6cbf6,Neng Sarun Naraprasertkul,Tales of the Grandmaster,Chi Sen,Main Role
627748d6-ca9e-4c51-a799-7d20c8a6cbf6,Neng Sarun Naraprasertkul,My Queen,Thaen,Main Role
627748d6-ca9e-4c51-a799-7d20c8a6cbf6,Neng Sarun Naraprasertkul,Kor Kerd Mai Klai Klai Ter,Paam,Support Role
627748d6-ca9e-4c51-a799-7d20c8a6cbf6,Neng Sarun Naraprasertkul,Blood Brothers,M.L. Sasin Nawaphong [Flying Officer],Main Role
3f23a9c7-574e-42b9-9dd4-784bdfd59816,Plengkwan Nattaya Thongsaen,Tales of the Grandmaster,Rain,Main Role
3f23a9c7-574e-42b9-9dd4-784bdfd59816,Plengkwan Nattaya Thongsaen,The Giver,Akat,Main Role
3f23a9c7-574e-42b9-9dd4-784bdfd59816,Plengkwan Nattaya Thongsaen,The Last Room No.6,Belle,Main Role
3f23a9c7-574e-42b9-9dd4-784bdfd59816,Plengkwan Nattaya Thongsaen,Kiss of the Cobra,Maneewan ( Past) / Yaimai ( Present ),Main Role
3f23a9c7-574e-42b9-9dd4-784bdfd59816,Plengkwan Nattaya Thongsaen,Blood Brothers,Arpaluck,Main Role
3f23a9c7-574e-42b9-9dd4-784bdfd59816,Plengkwan Nattaya Thongsaen,Wimarn Jor Ngern,Nussara,Main Role
3f23a9c7-574e-42b9-9dd4-784bdfd59816,Plengkwan Nattaya Thongsaen,Dokkaew Kahlong,Dokkaew / Kahlong,Main Role
460e76ed-f3d3-4199-b571-0f3007486496,Nutt Atirutt Singhaaumpol,Tales of the Grandmaster,Wang Rong Sen,Support Role
460e76ed-f3d3-4199-b571-0f3007486496,Nutt Atirutt Singhaaumpol,Khu Khaen Saen Rak,Au,Support Role
460e76ed-f3d3-4199-b571-0f3007486496,Nutt Atirutt Singhaaumpol,Singh Sang Pa,Chen,Support Role
460e76ed-f3d3-4199-b571-0f3007486496,Nutt Atirutt Singhaaumpol,Mungkorn Chao Phraya,Fong,Support Role
460e76ed-f3d3-4199-b571-0f3007486496,Nutt Atirutt Singhaaumpol,Warden of the Sky,Chatree,Support Role
6c8b25e0-d788-4d07-aeac-dd7017e6f86c,Amarin Nitibhon,Tales of the Grandmaster,Jarudech,Support Role
6c8b25e0-d788-4d07-aeac-dd7017e6f86c,Amarin Nitibhon,Mongkut Karma,Tee,Main Role
6c8b25e0-d788-4d07-aeac-dd7017e6f86c,Amarin Nitibhon,Kaew Lerm Korn,Jao Narentorn,Support Role
6c8b25e0-d788-4d07-aeac-dd7017e6f86c,Amarin Nitibhon,Tunnel,Prakan,Support Role
8e4fb82c-5630-47b9-8a21-366dd6012c0b,Win Metawin Opas-iamkajorn,Enigma,Ajin Nakharittha,Main Role
8e4fb82c-5630-47b9-8a21-366dd6012c0b,Win Metawin Opas-iamkajorn,Devil Sister,Namcha,Main Role
8e4fb82c-5630-47b9-8a21-366dd6012c0b,Win Metawin Opas-iamkajorn,F4 Thailand: Boys Over Flowers,"""Kavin"" / Taemiyaklin Kittiyangkul",Main Role
8e4fb82c-5630-47b9-8a21-366dd6012c0b,Win Metawin Opas-iamkajorn,2gether,Tine,Main Role
cf5aee4f-e230-4293-a8c0-b8df1b0c3eb2,Prim Chanikarn Tangkabodee,Enigma,"""Fa"" Farinda Panya-angkul",Main Role
cf5aee4f-e230-4293-a8c0-b8df1b0c3eb2,Prim Chanikarn Tangkabodee,F4 Thailand: Boys Over Flowers,Kaning,Support Role
cf5aee4f-e230-4293-a8c0-b8df1b0c3eb2,Prim Chanikarn Tangkabodee,Nang Sao 18 Mongkut,Praow,Support Role
ea8d7265-87a5-43dc-91ca-54a0b444a4b2,Piploy Kanyarat Ruangrung,Enigma,"""Namsine"" Karatrat Kueawechachan",Support Role
ea8d7265-87a5-43dc-91ca-54a0b444a4b2,Piploy Kanyarat Ruangrung,Return Man,Honey,Support Role
ea8d7265-87a5-43dc-91ca-54a0b444a4b2,Piploy Kanyarat Ruangrung,Devil Sister,Inn,Support Role
ea8d7265-87a5-43dc-91ca-54a0b444a4b2,Piploy Kanyarat Ruangrung,55:15 Never Too Late,Jaya Janiya [Age 15],Main Role
ea8d7265-87a5-43dc-91ca-54a0b444a4b2,Piploy Kanyarat Ruangrung,Put Your Head on My Shoulder,Kwang,Support Role
ea8d7265-87a5-43dc-91ca-54a0b444a4b2,Piploy Kanyarat Ruangrung,The Shipper,"""Soda"" Sarocha [Pan's best friend]",Support Role
96430589-03d2-4fcf-b9df-717722af6fd5,Prigkhing Sureeyares Yakares,Enigma,Yiwha Kamolkul,Support Role
96430589-03d2-4fcf-b9df-717722af6fd5,Prigkhing Sureeyares Yakares,The Shipper,"""Pan"" Panithita Thanachoknavakul",Main Role
96430589-03d2-4fcf-b9df-717722af6fd5,Prigkhing Sureeyares Yakares,Club Friday Season 7: Online Love,Mai (Ep. 3),Guest Role
107d9e38-9c5c-482e-b8ee-caf283f4b235,Earn Preeyaphat Lawsuwansiri,Enigma,"""Khaohom"" Aungkhana Phosobwisai",Support Role
4e1c1c9f-604b-4508-bf18-5fddb8205ed4,Tammy Manatsanan Wanichsataporn,Enigma,Matt (Ep. 1),Guest Role
6a63aeb7-1bb8-46a1-a825-fa87b29212d4,Film Thanapat Kawila,Laws of Attraction,Charn Sangsathienpong,Main Role
6a63aeb7-1bb8-46a1-a825-fa87b29212d4,Film Thanapat Kawila,My Lucky Star,"""Night"" Ratti",Main Role
6a63aeb7-1bb8-46a1-a825-fa87b29212d4,Film Thanapat Kawila,"To Sir, With Love",Thian,Main Role
6a63aeb7-1bb8-46a1-a825-fa87b29212d4,Film Thanapat Kawila,When the Sky Falls,Thewarat,Main Role
6a63aeb7-1bb8-46a1-a825-fa87b29212d4,Film Thanapat Kawila,Payu Sai,Nares Phusin,Main Role
6a63aeb7-1bb8-46a1-a825-fa87b29212d4,Film Thanapat Kawila,My Name Is Busaba,Saran Sitthathong,Main Role
6a63aeb7-1bb8-46a1-a825-fa87b29212d4,Film Thanapat Kawila,Ruk Laek Pop,"""Pete"" Phiriya Thanaphitak | Phian Thanaphitak",Main Role
6a63aeb7-1bb8-46a1-a825-fa87b29212d4,Film Thanapat Kawila,Poot Pitsawat,"""Rut"" Marut Kasikama",Main Role
6a63aeb7-1bb8-46a1-a825-fa87b29212d4,Film Thanapat Kawila,Aruna 2019,Wasin Sinsiritechin,Support Role
